
Time: 40.75584   Pressure: 986.02000  Temperature: 11.29000    Humidity: 61.36374  UV: 27.00000    UVI: 1.12696     Ambient Light: 15342.00000  Lux: 12308.00000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06603    UVB: 0.09800   O3 Gas: 0.80802    O3 Reference: 1.62205    O3 Temperature: 1.14603    
Time: 41.53910   Pressure: 986.02000  Temperature: 11.29000    Humidity: 61.52396  UV: 27.00000    UVI: 1.21043     Ambient Light: 15514.00000  Lux: 12368.80000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.07003    UVB: 0.09800   O3 Gas: 0.56402    O3 Reference: 1.61805    O3 Temperature: 1.14804    
Time: 42.32061   Pressure: 985.92000  Temperature: 11.30000    Humidity: 61.48581  UV: 26.00000    UVI: 1.12696     Ambient Light: 14724.00000  Lux: 11724.80000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09800   O3 Gas: 0.82003    O3 Reference: 1.62205    O3 Temperature: 1.13803    
Time: 43.10069   Pressure: 986.02000  Temperature: 11.29000    Humidity: 61.60025  UV: 26.00000    UVI: 1.08522     Ambient Light: 14720.00000  Lux: 11828.00000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09600   O3 Gas: 0.79802    O3 Reference: 1.62205    O3 Temperature: 1.13403    
Time: 43.88155   Pressure: 986.02000  Temperature: 11.30000    Humidity: 61.94357  UV: 27.00000    UVI: 1.08522     Ambient Light: 14939.00000  Lux: 11950.40000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.07003    UVB: 0.09800   O3 Gas: 0.73402    O3 Reference: 1.64405    O3 Temperature: 1.13803    
Time: 44.66843   Pressure: 985.96000  Temperature: 11.31000    Humidity: 62.21823  UV: 27.00000    UVI: 1.08522     Ambient Light: 14942.00000  Lux: 11945.60000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09800   O3 Gas: 0.73002    O3 Reference: 1.62405    O3 Temperature: 1.13603    
Time: 45.45483   Pressure: 985.96000  Temperature: 11.31000    Humidity: 62.40134  UV: 27.00000    UVI: 1.12696     Ambient Light: 14619.00000  Lux: 11627.20000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.07003    UVB: 0.09400   O3 Gas: 0.68602    O3 Reference: 1.62605    O3 Temperature: 1.13403    
Time: 46.24215   Pressure: 985.97000  Temperature: 11.32000    Humidity: 62.63785  UV: 26.00000    UVI: 1.12696     Ambient Light: 14578.00000  Lux: 11658.40000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09600   O3 Gas: 0.70602    O3 Reference: 1.62605    O3 Temperature: 1.14603    
Time: 47.02910   Pressure: 985.97000  Temperature: 11.32000    Humidity: 62.66074  UV: 26.00000    UVI: 1.08522     Ambient Light: 14328.00000  Lux: 11436.80000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.07003    UVB: 0.09400   O3 Gas: 0.70002    O3 Reference: 1.62805    O3 Temperature: 1.14804    
Time: 47.81695   Pressure: 985.97000  Temperature: 11.32000    Humidity: 62.51578  UV: 26.00000    UVI: 1.08522     Ambient Light: 14270.00000  Lux: 11416.80000 Infrared Light: 37889.00000Visible Light: 2483093504.00000 Full Spectrum (IR + vis): 2483131393.00000 CO2: 1.06803    UVB: 0.09600   O3 Gas: 0.67602    O3 Reference: 1.62205    O3 Temperature: 1.14403    
